trabajador_id,licencia_actual_id,vuelo_id,nombre_compania,codigo_compania,rol,numero_trabajador
59,48,52,OCEANAIR,COG,Copiloto,2729
8,15,64,LATAM ARGENTINA,LAM,Copiloto,2730
14,0,90,BRITISH,BTA,Tripulante de Cabina,2731
8,45,0,LATAM CARGO,UCA,Piloto,2732
34,2,109,QANTAS,QAF,Copiloto,2733
48,0,9,LAW,LAW,Tripulante de Cabina,2734
7,7,68,KALITTA AIR,KAI,Piloto,2735
4,0,32,OCEANAIR,COG,Tripulante de Cabina,2736
59,17,17,UNITED,UAN,Piloto,2737
11,0,132,LATAM INTER,LAT,Tripulante de Cabina,2738
25,47,37,LATAM ECUADOR,XLE,Piloto,2739
7,7,19,KALITTA AIR,KAI,Piloto,2740
12,0,9,KOREAN AIR,KEA,Tripulante de Cabina,2741
25,36,80,LATAM ECUADOR,XLE,Piloto,2742
22,0,74,LATAM ARGENTINA,LAM,Tripulante de Cabina,2743
21,22,32,AEROVIAS DAP (centro/norte),ADC,Copiloto,2744
23,49,44,NO_COMPANY,NCY,Copiloto,2745
30,0,143,LATAM ECUADOR,XLE,Paramedico,2746
34,41,42,LATAM ARGENTINA,LAM,Piloto,2747
25,36,128,KALITTA AIR,KAI,Piloto,2748
54,0,100,KOREAN AIR,KEA,Piloto,2749
25,36,144,LATAM CARGO,UCA,Piloto,2750
59,17,29,NO_COMPANY,NCY,Copiloto,2751
59,17,4,NO_COMPANY,NCY,Copiloto,2752
59,48,108,EASTERN AIRLINES,EAL,Piloto,2753
8,15,88,IBERIA,IBE,Copiloto,2754
59,48,1,ALITALIA,AZI,Copiloto,2755
5,0,50,KALITTA AIR,KAI,Tripulante de Cabina,2756
51,0,39,LAW,LAW,Tripulante de Cabina,2757
23,49,22,LAW,LAW,Piloto,2758
34,2,106,OCEANAIR,COG,Copiloto,2759
58,0,103,LACSA,LRC,Tripulante de Cabina,2760
47,0,129,EASTERN AIRLINES,EAL,Paramedico,2761
59,48,129,BRITISH,BTA,Copiloto,2762
35,0,93,IBERIA,IBE,Paramedico,2763
25,47,33,LATAM CARGO,UCA,Piloto,2764
2,0,46,LAW,LAW,Tripulante de Cabina,2765
59,48,111,EASTERN AIRLINES,EAL,Piloto,2766
25,36,91,AEROVIAS DAP (centro/norte),ADC,Piloto,2767
22,0,73,OCEANAIR,COG,Tripulante de Cabina,2768
31,50,85,AEROVIAS DAP (centro/norte),ADC,Piloto,2769
53,0,128,AEROVIAS DAP (centro/norte),ADC,Paramedico,2770
4,0,111,LAW,LAW,Tripulante de Cabina,2771
59,48,31,LAW,LAW,Piloto,2772
59,48,117,OCEANAIR,COG,Copiloto,2773
25,47,148,AEROVIAS DAP (centro/norte),ADC,Copiloto,2774
34,2,30,QANTAS,QAF,Copiloto,2775
25,36,138,KALITTA AIR,KAI,Copiloto,2776
38,40,121,UNITED,UAN,Piloto,2777
28,0,9,LATAM INTER,LAT,Tripulante de Cabina,2778
22,0,137,LATAM ARGENTINA,LAM,Tripulante de Cabina,2779
45,0,48,EASTERN AIRLINES,EAL,Paramedico,2780
59,17,53,UNITED,UAN,Piloto,2781
13,0,8,LATAM CARGO,UCA,Tripulante de Cabina,2782
21,51,61,KALITTA AIR,KAI,Piloto,2783
52,0,28,KALITTA AIR,KAI,Paramedico,2784
59,17,53,QANTAS,QAF,Piloto,2785
38,31,90,LATAM DOMESTICO,LUD,Piloto,2786
21,51,56,LATAM ECUADOR,XLE,Copiloto,2787
0,37,78,ALITALIA,AZI,Copiloto,2788
56,0,38,KALITTA AIR,KAI,Tripulante de Cabina,2789
59,48,57,LATAM ARGENTINA,LAM,Copiloto,2790
27,0,59,ALITALIA,AZI,Paramedico,2791
12,0,113,LAW,LAW,Tripulante de Cabina,2792
14,0,64,BRITISH,BTA,Tripulante de Cabina,2793
2,0,136,IBERIA,IBE,Tripulante de Cabina,2794
23,49,130,LAW,LAW,Copiloto,2795
39,0,71,LAW,LAW,Tripulante de Cabina,2796
34,41,109,LATAM DOMESTICO,LUD,Copiloto,2797
58,0,99,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,2798
25,36,72,EASTERN AIRLINES,EAL,Piloto,2799
30,0,84,LATAM CARGO,UCA,Paramedico,2800
15,46,130,LATAM ARGENTINA,LAM,Piloto,2801
2,0,93,BRITISH,BTA,Tripulante de Cabina,2802
25,36,91,EASTERN AIRLINES,EAL,Piloto,2803
39,0,126,LAW,LAW,Tripulante de Cabina,2804
31,50,105,LAW,LAW,Piloto,2805
37,25,4,QANTAS,QAF,Piloto,2806
38,40,123,LATAM DOMESTICO,LUD,Piloto,2807
25,36,147,KALITTA AIR,KAI,Copiloto,2808
10,11,78,LATAM ARGENTINA,LAM,Piloto,2809
40,0,25,ETHOPIAN AIRLINES,ETA,Paramedico,2810
7,7,61,KALITTA AIR,KAI,Copiloto,2811
41,19,20,IBERIA,IBE,Piloto,2812
8,15,131,LATAM ECUADOR,XLE,Piloto,2813
21,51,115,AEROVIAS DAP (centro/norte),ADC,Piloto,2814
59,17,1,BRITISH,BTA,Copiloto,2815
35,0,104,OCEANAIR,COG,Paramedico,2816
0,37,40,LACSA,LRC,Copiloto,2817
23,49,24,NO_COMPANY,NCY,Copiloto,2818
10,11,0,LATAM ARGENTINA,LAM,Copiloto,2819
0,37,148,IBERIA,IBE,Piloto,2820
24,35,125,KOREAN AIR,KEA,Piloto,2821
34,41,50,LATAM ARGENTINA,LAM,Copiloto,2822
59,17,140,UNITED,UAN,Copiloto,2823
24,35,21,LATAM CARGO,UCA,Piloto,2824
59,17,117,QANTAS,QAF,Copiloto,2825
23,49,92,LAW,LAW,Piloto,2826
59,17,17,EASTERN AIRLINES,EAL,Piloto,2827
13,0,63,KOREAN AIR,KEA,Tripulante de Cabina,2828
15,46,77,LACSA,LRC,Copiloto,2829
15,12,46,IBERIA,IBE,Piloto,2830
21,51,140,AEROVIAS DAP (centro/norte),ADC,Piloto,2831
25,47,58,BRITISH,BTA,Copiloto,2832
25,47,141,LATAM ECUADOR,XLE,Copiloto,2833
9,29,65,BRITISH,BTA,Copiloto,2834
9,29,27,BRITISH,BTA,Piloto,2835
37,25,16,KOREAN AIR,KEA,Piloto,2836
56,0,111,IBERIA,IBE,Tripulante de Cabina,2837
59,17,13,LAW,LAW,Piloto,2838
59,48,17,NO_COMPANY,NCY,Piloto,2839
42,0,130,LACSA,LRC,Tripulante de Cabina,2840
59,48,117,ALITALIA,AZI,Copiloto,2841
7,7,133,BRITISH,BTA,Copiloto,2842
24,35,112,ETHOPIAN AIRLINES,ETA,Piloto,2843
34,41,73,OCEANAIR,COG,Piloto,2844
20,0,63,LACSA,LRC,Paramedico,2845
59,17,99,BRITISH,BTA,Copiloto,2846
58,0,29,LACSA,LRC,Tripulante de Cabina,2847
23,49,97,LAW,LAW,Piloto,2848
43,0,119,BRITISH,BTA,Paramedico,2849
7,7,61,NO_COMPANY,NCY,Copiloto,2850
42,0,51,KALITTA AIR,KAI,Tripulante de Cabina,2851
13,0,139,KALITTA AIR,KAI,Tripulante de Cabina,2852
8,15,45,MARTINAIR HOLLAND,MPH,Piloto,2853
47,0,76,EASTERN AIRLINES,EAL,Paramedico,2854
34,2,106,ALITALIA,AZI,Copiloto,2855
46,0,30,KALITTA AIR,KAI,Tripulante de Cabina,2856
25,47,148,KALITTA AIR,KAI,Copiloto,2857
5,0,136,KALITTA AIR,KAI,Tripulante de Cabina,2858
26,0,96,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,2859
24,35,146,KOREAN AIR,KEA,Copiloto,2860
8,15,131,LATAM DOMESTICO,LUD,Piloto,2861
8,45,87,LATAM INTER,LAT,Copiloto,2862
24,35,84,IBERIA,IBE,Piloto,2863
59,17,20,LATAM ARGENTINA,LAM,Copiloto,2864
35,0,36,OCEANAIR,COG,Paramedico,2865
11,0,132,NO_COMPANY,NCY,Tripulante de Cabina,2866
8,45,60,LATAM ARGENTINA,LAM,Copiloto,2867
59,17,53,EASTERN AIRLINES,EAL,Piloto,2868
23,49,48,LACSA,LRC,Copiloto,2869
15,46,44,LATAM ARGENTINA,LAM,Piloto,2870
31,50,69,ETHOPIAN AIRLINES,ETA,Copiloto,2871
25,36,29,LATAM ECUADOR,XLE,Piloto,2872
23,49,122,LAW,LAW,Piloto,2873
37,25,67,QANTAS,QAF,Copiloto,2874
59,17,31,KOREAN AIR,KEA,Piloto,2875
59,17,2,KOREAN AIR,KEA,Piloto,2876
33,0,31,QANTAS,QAF,Tripulante de Cabina,2877
25,47,112,EASTERN AIRLINES,EAL,Copiloto,2878
18,0,143,LATAM CARGO,UCA,Tripulante de Cabina,2879
28,0,132,LATAM DOMESTICO,LUD,Tripulante de Cabina,2880
5,0,75,UNITED,UAN,Tripulante de Cabina,2881
30,0,6,LATAM DOMESTICO,LUD,Paramedico,2882
8,15,132,LATAM ECUADOR,XLE,Copiloto,2883
8,45,107,LACSA,LRC,Copiloto,2884
8,45,45,AEROVIAS DAP (centro/norte),ADC,Piloto,2885
56,0,139,OCEANAIR,COG,Tripulante de Cabina,2886
54,0,11,LATAM INTER,LAT,Copiloto,2887
25,36,137,LATAM ECUADOR,XLE,Piloto,2888
0,37,23,ALITALIA,AZI,Copiloto,2889
41,19,104,LATAM DOMESTICO,LUD,Copiloto,2890
59,48,129,EASTERN AIRLINES,EAL,Copiloto,2891
7,7,141,ALITALIA,AZI,Piloto,2892
59,48,53,KALITTA AIR,KAI,Piloto,2893
25,47,21,LATAM CARGO,UCA,Copiloto,2894
4,0,38,LAW,LAW,Tripulante de Cabina,2895
8,15,144,LATAM INTER,LAT,Copiloto,2896
7,7,13,NO_COMPANY,NCY,Copiloto,2897
54,0,43,KOREAN AIR,KEA,Copiloto,2898
56,0,111,LATAM ARGENTINA,LAM,Tripulante de Cabina,2899
20,0,3,LATAM ARGENTINA,LAM,Paramedico,2900
59,48,59,EASTERN AIRLINES,EAL,Copiloto,2901
13,0,139,LATAM CARGO,UCA,Tripulante de Cabina,2902
23,49,96,NO_COMPANY,NCY,Copiloto,2903
34,41,108,QANTAS,QAF,Copiloto,2904
22,0,138,LATAM ARGENTINA,LAM,Tripulante de Cabina,2905
37,25,32,OCEANAIR,COG,Piloto,2906
59,48,52,KALITTA AIR,KAI,Copiloto,2907
24,35,84,LATAM CARGO,UCA,Piloto,2908
22,0,108,ALITALIA,AZI,Tripulante de Cabina,2909
28,0,30,LATAM INTER,LAT,Tripulante de Cabina,2910
53,0,27,KALITTA AIR,KAI,Paramedico,2911
8,45,100,LACSA,LRC,Copiloto,2912
22,0,8,EASTERN AIRLINES,EAL,Tripulante de Cabina,2913
8,45,131,IBERIA,IBE,Piloto,2914
8,15,60,IBERIA,IBE,Copiloto,2915
8,15,55,LATAM ARGENTINA,LAM,Copiloto,2916
0,37,49,ALITALIA,AZI,Copiloto,2917
49,0,30,KALITTA AIR,KAI,Paramedico,2918
31,50,105,LATAM ECUADOR,XLE,Piloto,2919
22,0,74,UNITED,UAN,Tripulante de Cabina,2920
25,47,137,BRITISH,BTA,Piloto,2921
59,48,66,LATAM ARGENTINA,LAM,Piloto,2922
22,0,0,KALITTA AIR,KAI,Tripulante de Cabina,2923
0,37,49,LATAM CARGO,UCA,Copiloto,2924
25,36,128,LATAM ECUADOR,XLE,Piloto,2925
43,0,1,BRITISH,BTA,Paramedico,2926
58,0,99,BRITISH,BTA,Tripulante de Cabina,2927
34,41,30,LATAM DOMESTICO,LUD,Copiloto,2928
59,48,9,ALITALIA,AZI,Copiloto,2929
8,45,132,LACSA,LRC,Copiloto,2930
31,50,26,ETHOPIAN AIRLINES,ETA,Copiloto,2931
0,37,146,IBERIA,IBE,Piloto,2932
19,0,37,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,2933
31,50,127,LATAM ECUADOR,XLE,Piloto,2934
56,0,140,OCEANAIR,COG,Tripulante de Cabina,2935
17,28,89,EASTERN AIRLINES,EAL,Copiloto,2936
40,0,96,ETHOPIAN AIRLINES,ETA,Paramedico,2937
8,15,80,LATAM INTER,LAT,Copiloto,2938
31,50,105,NO_COMPANY,NCY,Piloto,2939
46,0,121,KALITTA AIR,KAI,Tripulante de Cabina,2940
59,17,99,NO_COMPANY,NCY,Copiloto,2941
59,17,20,NO_COMPANY,NCY,Copiloto,2942
59,17,74,BRITISH,BTA,Piloto,2943
41,19,93,KOREAN AIR,KEA,Piloto,2944
25,36,119,KALITTA AIR,KAI,Copiloto,2945
25,47,33,KALITTA AIR,KAI,Piloto,2946
59,48,51,KOREAN AIR,KEA,Piloto,2947
21,51,136,OCEANAIR,COG,Piloto,2948
51,0,48,KALITTA AIR,KAI,Tripulante de Cabina,2949
59,48,140,OCEANAIR,COG,Copiloto,2950
59,48,108,ALITALIA,AZI,Piloto,2951
40,0,88,LAW,LAW,Paramedico,2952
59,48,15,ALITALIA,AZI,Copiloto,2953
2,0,96,IBERIA,IBE,Tripulante de Cabina,2954
59,48,111,KOREAN AIR,KEA,Piloto,2955
18,0,55,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,2956
5,0,5,UNITED,UAN,Tripulante de Cabina,2957
56,0,131,OCEANAIR,COG,Tripulante de Cabina,2958
25,36,55,EASTERN AIRLINES,EAL,Piloto,2959
8,45,131,LATAM INTER,LAT,Piloto,2960
22,0,8,LACSA,LRC,Tripulante de Cabina,2961
25,36,8,BRITISH,BTA,Copiloto,2962
59,17,65,LATAM ARGENTINA,LAM,Piloto,2963
59,48,111,NO_COMPANY,NCY,Piloto,2964
15,12,130,LATAM INTER,LAT,Piloto,2965
24,35,143,LATAM CARGO,UCA,Piloto,2966
8,15,45,IBERIA,IBE,Piloto,2967
8,45,41,LATAM DOMESTICO,LUD,Copiloto,2968
8,45,64,IBERIA,IBE,Copiloto,2969
8,15,80,AEROVIAS DAP (centro/norte),ADC,Copiloto,2970
19,0,114,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,2971
59,48,39,LATAM ARGENTINA,LAM,Piloto,2972
59,48,117,BRITISH,BTA,Copiloto,2973
59,17,98,OCEANAIR,COG,Piloto,2974
50,0,37,LAW,LAW,Paramedico,2975
8,15,76,AEROVIAS DAP (centro/norte),ADC,Copiloto,2976
59,48,73,QANTAS,QAF,Copiloto,2977
4,0,48,OCEANAIR,COG,Tripulante de Cabina,2978
59,48,86,UNITED,UAN,Copiloto,2979
40,0,88,NO_COMPANY,NCY,Paramedico,2980
8,15,41,LATAM DOMESTICO,LUD,Copiloto,2981
25,47,72,EASTERN AIRLINES,EAL,Piloto,2982
8,15,41,LATAM ARGENTINA,LAM,Copiloto,2983
31,50,135,AEROVIAS DAP (centro/norte),ADC,Copiloto,2984
8,45,107,LATAM ARGENTINA,LAM,Copiloto,2985
8,15,88,LATAM DOMESTICO,LUD,Copiloto,2986
8,45,109,LATAM INTER,LAT,Piloto,2987
54,0,49,ALITALIA,AZI,Piloto,2988
34,41,108,LATAM DOMESTICO,LUD,Copiloto,2989
34,2,121,UNITED,UAN,Copiloto,2990
32,0,147,LATAM INTER,LAT,Paramedico,2991
19,0,87,LATAM DOMESTICO,LUD,Tripulante de Cabina,2992
7,7,61,AEROVIAS DAP (centro/norte),ADC,Copiloto,2993
58,0,33,NO_COMPANY,NCY,Tripulante de Cabina,2994
23,49,122,LACSA,LRC,Piloto,2995
45,0,118,LAW,LAW,Paramedico,2996
8,15,60,LATAM INTER,LAT,Copiloto,2997
59,17,48,EASTERN AIRLINES,EAL,Piloto,2998
34,41,30,QANTAS,QAF,Copiloto,2999
37,25,2,LAW,LAW,Copiloto,3000
24,35,63,ETHOPIAN AIRLINES,ETA,Copiloto,3001
21,51,28,KALITTA AIR,KAI,Piloto,3002
8,15,110,LATAM CARGO,UCA,Piloto,3003
47,0,77,LATAM ARGENTINA,LAM,Paramedico,3004
34,41,89,ALITALIA,AZI,Piloto,3005
20,0,63,LATAM ARGENTINA,LAM,Paramedico,3006
23,49,14,LACSA,LRC,Piloto,3007
15,12,131,LATAM INTER,LAT,Copiloto,3008
20,0,7,LACSA,LRC,Paramedico,3009
52,0,9,ETHOPIAN AIRLINES,ETA,Paramedico,3010
59,48,101,ALITALIA,AZI,Copiloto,3011
7,7,8,NO_COMPANY,NCY,Piloto,3012
0,37,78,IBERIA,IBE,Copiloto,3013
10,11,76,MARTINAIR HOLLAND,MPH,Piloto,3014
37,25,68,QANTAS,QAF,Copiloto,3015
54,0,113,ALITALIA,AZI,Copiloto,3016
31,50,39,LAW,LAW,Copiloto,3017
58,0,128,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,3018
20,0,20,LATAM ARGENTINA,LAM,Paramedico,3019
59,48,140,KALITTA AIR,KAI,Copiloto,3020
11,0,122,LATAM INTER,LAT,Tripulante de Cabina,3021
21,51,139,IBERIA,IBE,Copiloto,3022
59,17,15,NO_COMPANY,NCY,Copiloto,3023
0,37,116,IBERIA,IBE,Copiloto,3024
12,0,7,LAW,LAW,Tripulante de Cabina,3025
25,36,21,EASTERN AIRLINES,EAL,Copiloto,3026
56,0,94,LATAM ARGENTINA,LAM,Tripulante de Cabina,3027
7,7,87,AEROVIAS DAP (centro/norte),ADC,Piloto,3028
41,19,34,KOREAN AIR,KEA,Copiloto,3029
39,0,71,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,3030
59,17,73,OCEANAIR,COG,Copiloto,3031
8,15,6,LATAM CARGO,UCA,Copiloto,3032
2,0,93,LAW,LAW,Tripulante de Cabina,3033
10,11,69,LATAM ARGENTINA,LAM,Piloto,3034
24,35,7,LATAM CARGO,UCA,Copiloto,3035
35,0,32,IBERIA,IBE,Paramedico,3036
2,0,121,IBERIA,IBE,Tripulante de Cabina,3037
38,31,77,UNITED,UAN,Piloto,3038
0,37,22,ALITALIA,AZI,Copiloto,3039
53,0,65,AEROVIAS DAP (centro/norte),ADC,Paramedico,3040
58,0,86,LACSA,LRC,Tripulante de Cabina,3041
8,45,60,ETHOPIAN AIRLINES,ETA,Copiloto,3042
2,0,29,KALITTA AIR,KAI,Tripulante de Cabina,3043
48,0,101,ALITALIA,AZI,Tripulante de Cabina,3044
41,19,114,ETHOPIAN AIRLINES,ETA,Copiloto,3045
53,0,133,BRITISH,BTA,Paramedico,3046
47,0,131,OCEANAIR,COG,Paramedico,3047
16,0,123,LATAM ECUADOR,XLE,Tripulante de Cabina,3048
13,0,38,KALITTA AIR,KAI,Tripulante de Cabina,3049
59,17,101,UNITED,UAN,Copiloto,3050
56,0,136,UNITED,UAN,Tripulante de Cabina,3051
0,37,72,LATAM CARGO,UCA,Copiloto,3052
49,0,45,KALITTA AIR,KAI,Paramedico,3053
22,0,28,OCEANAIR,COG,Tripulante de Cabina,3054
13,0,107,KOREAN AIR,KEA,Tripulante de Cabina,3055
8,15,67,IBERIA,IBE,Piloto,3056
41,19,30,KOREAN AIR,KEA,Piloto,3057
25,47,125,BRITISH,BTA,Copiloto,3058
51,0,115,KALITTA AIR,KAI,Tripulante de Cabina,3059
59,48,74,OCEANAIR,COG,Piloto,3060
34,41,50,UNITED,UAN,Copiloto,3061
25,47,80,BRITISH,BTA,Piloto,3062
21,22,43,KALITTA AIR,KAI,Piloto,3063
59,48,1,LATAM ARGENTINA,LAM,Copiloto,3064
58,0,122,BRITISH,BTA,Tripulante de Cabina,3065
59,17,15,QANTAS,QAF,Copiloto,3066
59,17,126,ALITALIA,AZI,Copiloto,3067
8,15,87,LATAM DOMESTICO,LUD,Copiloto,3068
2,0,33,LAW,LAW,Tripulante de Cabina,3069
34,41,6,LATAM ARGENTINA,LAM,Piloto,3070
59,48,65,QANTAS,QAF,Piloto,3071
0,37,60,ALITALIA,AZI,Piloto,3072
7,7,40,AEROVIAS DAP (centro/norte),ADC,Piloto,3073
59,17,39,ALITALIA,AZI,Piloto,3074
35,0,31,OCEANAIR,COG,Paramedico,3075
21,22,56,IBERIA,IBE,Copiloto,3076
21,51,111,AEROVIAS DAP (centro/norte),ADC,Copiloto,3077
2,0,124,KALITTA AIR,KAI,Tripulante de Cabina,3078
48,0,9,ALITALIA,AZI,Tripulante de Cabina,3079
34,2,89,ALITALIA,AZI,Piloto,3080
25,47,55,AEROVIAS DAP (centro/norte),ADC,Piloto,3081
5,0,13,KALITTA AIR,KAI,Tripulante de Cabina,3082
8,15,110,LATAM INTER,LAT,Piloto,3083
25,36,55,BRITISH,BTA,Piloto,3084
47,0,90,LATAM ARGENTINA,LAM,Paramedico,3085
21,22,139,LATAM ECUADOR,XLE,Copiloto,3086
19,0,34,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,3087
2,0,104,KALITTA AIR,KAI,Tripulante de Cabina,3088
25,36,119,LATAM CARGO,UCA,Copiloto,3089
25,36,91,KALITTA AIR,KAI,Piloto,3090
8,45,45,ETHOPIAN AIRLINES,ETA,Piloto,3091
25,36,147,LATAM ECUADOR,XLE,Copiloto,3092
38,31,77,EASTERN AIRLINES,EAL,Piloto,3093
9,29,33,UNITED,UAN,Copiloto,3094
0,37,116,LACSA,LRC,Copiloto,3095
7,7,128,NO_COMPANY,NCY,Copiloto,3096
59,48,51,UNITED,UAN,Piloto,3097
8,15,12,LATAM INTER,LAT,Piloto,3098
21,22,84,OCEANAIR,COG,Copiloto,3099
15,46,134,LATAM ARGENTINA,LAM,Piloto,3100
53,0,115,BRITISH,BTA,Paramedico,3101
31,50,14,NO_COMPANY,NCY,Copiloto,3102
59,17,86,KALITTA AIR,KAI,Copiloto,3103
19,0,87,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,3104
35,0,104,IBERIA,IBE,Paramedico,3105
56,0,1,BRITISH,BTA,Tripulante de Cabina,3106
28,0,52,LAW,LAW,Tripulante de Cabina,3107
47,0,0,ETHOPIAN AIRLINES,ETA,Paramedico,3108
25,47,81,EASTERN AIRLINES,EAL,Piloto,3109
8,15,60,LATAM DOMESTICO,LUD,Copiloto,3110
59,48,2,BRITISH,BTA,Piloto,3111
52,0,54,ETHOPIAN AIRLINES,ETA,Paramedico,3112
37,25,68,OCEANAIR,COG,Copiloto,3113
57,0,0,0,0,0,3114
52,0,9,KALITTA AIR,KAI,Paramedico,3115
37,25,68,BRITISH,BTA,Copiloto,3116
46,0,139,LATAM DOMESTICO,LUD,Tripulante de Cabina,3117
22,0,73,EASTERN AIRLINES,EAL,Tripulante de Cabina,3118
37,25,105,LAW,LAW,Copiloto,3119
8,15,55,LATAM DOMESTICO,LUD,Copiloto,3120
52,0,136,KALITTA AIR,KAI,Paramedico,3121
37,25,68,KOREAN AIR,KEA,Copiloto,3122
59,48,1,KOREAN AIR,KEA,Copiloto,3123
23,49,48,LAW,LAW,Copiloto,3124
15,46,130,EASTERN AIRLINES,EAL,Piloto,3125
51,0,54,KALITTA AIR,KAI,Tripulante de Cabina,3126
25,47,147,EASTERN AIRLINES,EAL,Copiloto,3127
52,0,53,LAW,LAW,Paramedico,3128
37,25,94,BRITISH,BTA,Piloto,3129
21,51,36,LATAM ECUADOR,XLE,Copiloto,3130
46,0,8,LATAM DOMESTICO,LUD,Tripulante de Cabina,3131
8,45,55,LATAM ARGENTINA,LAM,Copiloto,3132
24,35,104,KOREAN AIR,KEA,Piloto,3133
22,0,139,UNITED,UAN,Tripulante de Cabina,3134
0,37,46,NO_COMPANY,NCY,Copiloto,3135
53,0,61,KALITTA AIR,KAI,Paramedico,3136
24,35,85,IBERIA,IBE,Copiloto,3137
8,45,107,LATAM ECUADOR,XLE,Copiloto,3138
21,51,53,OCEANAIR,COG,Copiloto,3139
25,47,139,AEROVIAS DAP (centro/norte),ADC,Piloto,3140
22,0,8,OCEANAIR,COG,Tripulante de Cabina,3141
37,25,16,QANTAS,QAF,Piloto,3142
21,51,135,KALITTA AIR,KAI,Piloto,3143
25,36,58,LATAM ECUADOR,XLE,Copiloto,3144
31,50,9,AEROVIAS DAP (centro/norte),ADC,Piloto,3145
28,0,79,LATAM DOMESTICO,LUD,Tripulante de Cabina,3146
10,11,66,ETHOPIAN AIRLINES,ETA,Copiloto,3147
56,0,66,IBERIA,IBE,Tripulante de Cabina,3148
25,47,37,KALITTA AIR,KAI,Piloto,3149
59,48,74,ALITALIA,AZI,Piloto,3150
40,0,122,LATAM INTER,LAT,Paramedico,3151
56,0,131,LATAM ARGENTINA,LAM,Tripulante de Cabina,3152
2,0,96,KALITTA AIR,KAI,Tripulante de Cabina,3153
24,35,84,KOREAN AIR,KEA,Piloto,3154
0,37,59,LATAM CARGO,UCA,Piloto,3155
15,12,134,LATAM ARGENTINA,LAM,Piloto,3156
59,17,52,LATAM ARGENTINA,LAM,Copiloto,3157
19,0,10,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,3158
8,15,6,LATAM INTER,LAT,Copiloto,3159
2,0,4,KALITTA AIR,KAI,Tripulante de Cabina,3160
41,19,124,ETHOPIAN AIRLINES,ETA,Piloto,3161
8,15,80,LACSA,LRC,Copiloto,3162
59,48,59,ALITALIA,AZI,Copiloto,3163
39,0,42,LAW,LAW,Tripulante de Cabina,3164
0,37,46,IBERIA,IBE,Copiloto,3165
21,51,84,AEROVIAS DAP (centro/norte),ADC,Copiloto,3166
8,45,60,LACSA,LRC,Copiloto,3167
34,41,47,OCEANAIR,COG,Piloto,3168
59,17,65,BRITISH,BTA,Piloto,3169
32,0,134,LATAM INTER,LAT,Paramedico,3170
54,0,115,ALITALIA,AZI,Copiloto,3171
54,0,83,ALITALIA,AZI,Piloto,3172
2,0,93,LATAM DOMESTICO,LUD,Tripulante de Cabina,3173
59,17,123,BRITISH,BTA,Copiloto,3174
37,25,27,QANTAS,QAF,Copiloto,3175
59,17,66,LAW,LAW,Piloto,3176
59,17,129,ALITALIA,AZI,Copiloto,3177
22,0,137,EASTERN AIRLINES,EAL,Tripulante de Cabina,3178
59,48,140,NO_COMPANY,NCY,Copiloto,3179
8,15,119,ETHOPIAN AIRLINES,ETA,Piloto,3180
54,0,115,KALITTA AIR,KAI,Copiloto,3181
52,0,41,ETHOPIAN AIRLINES,ETA,Paramedico,3182
30,0,112,LATAM ECUADOR,XLE,Paramedico,3183
24,35,125,IBERIA,IBE,Piloto,3184
59,48,4,EASTERN AIRLINES,EAL,Copiloto,3185
25,36,141,KALITTA AIR,KAI,Copiloto,3186
37,25,94,LATAM INTER,LAT,Piloto,3187
25,47,21,KALITTA AIR,KAI,Copiloto,3188
17,28,114,EASTERN AIRLINES,EAL,Piloto,3189
2,0,34,LAW,LAW,Tripulante de Cabina,3190
59,48,86,LATAM ARGENTINA,LAM,Copiloto,3191
37,25,7,LAW,LAW,Piloto,3192
38,40,117,UNITED,UAN,Piloto,3193
15,12,24,LACSA,LRC,Piloto,3194
38,31,117,EASTERN AIRLINES,EAL,Piloto,3195
59,17,48,KALITTA AIR,KAI,Piloto,3196
33,0,1,BRITISH,BTA,Tripulante de Cabina,3197
33,0,33,QANTAS,QAF,Tripulante de Cabina,3198
25,36,58,LATAM CARGO,UCA,Copiloto,3199
37,25,18,LATAM INTER,LAT,Piloto,3200
5,0,108,LATAM DOMESTICO,LUD,Tripulante de Cabina,3201
30,0,112,LATAM DOMESTICO,LUD,Paramedico,3202
8,45,12,LATAM DOMESTICO,LUD,Piloto,3203
13,0,146,LATAM CARGO,UCA,Tripulante de Cabina,3204
13,0,20,KOREAN AIR,KEA,Tripulante de Cabina,3205
40,0,11,NO_COMPANY,NCY,Paramedico,3206
34,2,109,ALITALIA,AZI,Copiloto,3207
24,35,146,IBERIA,IBE,Copiloto,3208
30,0,107,LATAM DOMESTICO,LUD,Paramedico,3209
25,36,95,KALITTA AIR,KAI,Piloto,3210
8,45,12,LATAM CARGO,UCA,Piloto,3211
50,0,29,UNITED,UAN,Paramedico,3212
10,11,12,LATAM ARGENTINA,LAM,Copiloto,3213
